formula_id,canonical_name,formula_type_inferred,formula_family_id,alias_list,alias_count,component_count_display_ready,component_source_formula_count,unique_question_count,question_event_count,out_relation_count,in_relation_count,as_base_variant_count,as_variant_to_base_count,canonical_confidence,review_count,ontology_policy
can_b3c2ed1677,當歸龍薈丸,standard_or_unspecified_formula,ffam_22aab0e669e1,去麝香|當歸龍薈丸|當歸龍薈丸(去麝香|當歸龍薈丸(去麝香)《丸,4,0,0,0,0,1.0,1.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_5a59b9481c,當歸龍薈丸(去麝香)《丸,standard_or_unspecified_formula,ffam_60377802d9c4,去麝香|當歸龍薈丸|當歸龍薈丸(去麝香|當歸龍薈丸(去麝香)《丸,4,0,0,0,0,2.0,2.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_ebdc07dd6e,白散三物白散,standard_or_unspecified_formula,ffam_567b2873fb6d,三物小白散|三物白散|白散|白散(三物白散|白散三物白散,5,0,0,0,0,0.0,0.0,0,0,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_1a4c28082a,白虎加人參湯【傷寒,standard_or_unspecified_formula,ffam_0cb0b0567a3e,,0,0,0,0,0,0.0,0.0,0,0,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_07be63cbf1,白虎加人參湯【金匱,standard_or_unspecified_formula,ffam_1d92ac5bd746,,0,0,0,0,0,0.0,0.0,0,0,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_d460c9e65d,白通加諸膽汁湯,named_variant_or_modified_formula,ffam_1ddb2c7232ab,白通加諸膽汁湯,1,0,0,0,0,2.0,1.0,0,1,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_23db0def1b,白頭翁湯【傷寒,standard_or_unspecified_formula,ffam_5b8ee3974971,,0,0,0,0,0,0.0,0.0,0,0,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_61d804c5ea,白頭翁湯【金匱,standard_or_unspecified_formula,ffam_bad25f1e0859,,0,0,0,0,0,0.0,0.0,0,0,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_cf5c2e831c,百合固金湯(丸)《丸,standard_or_unspecified_formula,ffam_9c02e5339a56,百合固金湯|百合固金湯(丸|百合固金湯(丸)《丸,3,0,0,0,0,2.0,2.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_a5020077d7,真方白丸子,standard_or_unspecified_formula,ffam_5ae3abba9b98,,0,0,0,0,0,0.0,1.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_8c6955532b,知柏地黃丸《丸,standard_or_unspecified_formula,ffam_27f390908258,知柏地黃丸|知柏地黃丸《丸,2,0,0,0,0,2.0,2.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_db9498396c,石韋散,standard_or_unspecified_formula,ffam_ad780ca89800,,0,6.0,0,0,0,13.0,2.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_2a3a21c9f3,神朮散,named_variant_or_modified_formula,ffam_7063ea018212,,0,0,0,0,0,1.0,1.0,0,1,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_68b69c8ada,秦艽鱉甲散,standard_or_unspecified_formula,ffam_0b8fb47e7d4b,秦艽鱉甲散,1,0,0,0,0,3.0,3.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_1d199e5ffe,紫菀湯,standard_or_unspecified_formula,ffam_beef622f7a1a,紫菀湯,1,0,0,0,0,3.0,3.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_28592e53d9,紫雲膏,standard_or_unspecified_formula,ffam_9302bc636106,紫雲膏|紫雲膏(只用於傳統製劑,2,0,0,0,0,1.0,1.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_134ae7ca24,紫雲膏(只用於傳統製劑,standard_or_unspecified_formula,ffam_0b940fc4a304,紫雲膏|紫雲膏(只用於傳統製劑,2,0,0,0,0,2.0,2.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_86625a8a65,羚羊角湯加減,standard_or_unspecified_formula,ffam_247dd07e19fe,,0,0,0,0,0,2.0,2.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_d7f07499a4,胃苓湯《散,standard_or_unspecified_formula,ffam_05bb55d80325,胃苓湯|胃苓湯《散,2,0,0,0,0,2.0,2.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_68500e9fec,腎氣丸【傷寒,standard_or_unspecified_formula,ffam_ae0f87ef4af4,,0,0,0,0,0,0.0,0.0,0,0,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_12dcdca69c,腎氣丸【金匱,standard_or_unspecified_formula,ffam_4c8b90103ce1,,0,0,0,0,0,0.0,0.0,0,0,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_ccabb452af,苓甘五味加薑辛半夏杏仁湯,base_or_family_formula,ffam_575bfb5cd4cc,苓甘五味加薑辛半夏杏仁湯,1,0,0,0,0,10.0,2.0,1,2,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_8385e54d5e,苓甘五味薑辛湯,base_or_family_formula,ffam_575bfb5cd4cc,桂苓五味甘草湯去桂加乾薑、細辛|苓甘五味薑辛湯,2,0,0,0,0,7.0,2.0,1,1,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_4729177357,茯苓桂枝甘草大棗湯【傷寒,standard_or_unspecified_formula,ffam_c25652151197,,0,0,0,0,0,0.0,0.0,0,0,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_bea02f6699,茯苓桂枝甘草大棗湯【金匱,standard_or_unspecified_formula,ffam_60bc27ca55e6,,0,0,0,0,0,0.0,0.0,0,0,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_7b01251283,茵陳五苓散《散,standard_or_unspecified_formula,ffam_4647cd9c1ed2,茵陳五苓散|茵陳五苓散《散,2,0,0,0,0,2.0,2.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_cf199304f0,茵陳蒿湯【傷寒,standard_or_unspecified_formula,ffam_867047d5c06f,,0,0,0,0,0,0.0,0.0,0,0,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_219d5d5da5,茵陳蒿湯【金匱,standard_or_unspecified_formula,ffam_64bac84d75f2,,0,0,0,0,0,0.0,0.0,0,0,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_3b917bf1ae,荊芥連翹湯,standard_or_unspecified_formula,ffam_34b09b80f18e,荊芥連翹湯,1,0,0,0,0,3.0,3.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_aa6d6712a1,葛根湯【傷寒,standard_or_unspecified_formula,ffam_0ead85322eee,,0,0,0,0,0,0.0,0.0,0,0,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_e6a54212b8,葛根湯【金匱,standard_or_unspecified_formula,ffam_852d204a0801,,0,0,0,0,0,0.0,0.0,0,0,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_ee8f47ac13,蒼耳散《散,standard_or_unspecified_formula,ffam_29b389807a3f,蒼耳散|蒼耳散《散,2,0,0,0,0,2.0,2.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_1eb55ed9b4,蔥白七味飲,base_or_family_formula,ffam_ef8e054ecb2e,,0,0,0,0,0,1.0,1.0,1,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_102d86842a,蔥白七味飲加減,named_variant_or_modified_formula,ffam_ef8e054ecb2e,,0,0,0,0,0,4.0,4.0,0,1,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_95b903efb1,薏苡竹葉散,standard_or_unspecified_formula,ffam_72d44b85dec6,,0,0,0,0,0,6.0,1.0,0,0,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_6579032aa8,薛氏加減生脈散,standard_or_unspecified_formula,ffam_df1417933058,,0,0,0,0,0,8.0,1.0,0,0,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_5652b116cf,薛氏扶陽逐濕湯,standard_or_unspecified_formula,ffam_a3cad93334a6,,0,0,0,0,0,8.0,1.0,0,0,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_c1b4d054ba,薛氏救陰泄邪方,standard_or_unspecified_formula,ffam_402f1a225e4e,,0,0,0,0,0,7.0,1.0,0,0,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_7d40c3d1f2,藿香正氣散(丸)《丸,standard_or_unspecified_formula,ffam_710251194518,藿香正氣散|藿香正氣散(丸|藿香正氣散(丸)《丸,3,0,0,0,0,2.0,2.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_e4cffca63e,蠶矢湯,standard_or_unspecified_formula,ffam_95e3eba890a1,,0,10.0,0,0,0,21.0,3.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_383bd4428c,補中益氣湯(丸)《丸,standard_or_unspecified_formula,ffam_13c4fa5a8101,補中益氣湯|補中益氣湯(丸|補中益氣湯(丸)《丸,3,0,0,0,0,2.0,2.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_d5deb78559,補天大造丸,standard_or_unspecified_formula,ffam_e4c454388ff0,,0,0,0,0,0,1.0,1.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_269931ed3c,補腦丸,standard_or_unspecified_formula,ffam_87a558713959,,0,0,0,0,0,2.0,3.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_9ea86b1cba,補陰湯,standard_or_unspecified_formula,ffam_2d06da01b55f,補陰湯,1,0,0,0,0,3.0,3.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_acd794c7f3,調經丸,standard_or_unspecified_formula,ffam_da75b852361d,調經丸|調經丸《丸,2,0,0,0,0,1.0,1.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_e9f3a9aa1f,調經丸《丸,standard_or_unspecified_formula,ffam_c3ac151d8e22,調經丸|調經丸《丸,2,0,0,0,0,2.0,2.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_502d9aa230,豬苓湯【傷寒,standard_or_unspecified_formula,ffam_561aac9417b9,,0,0,0,0,0,0.0,0.0,0,0,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_0900707dc5,豬苓湯【金匱,standard_or_unspecified_formula,ffam_165f768cf5a0,,0,0,0,0,0,0.0,0.0,0,0,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_33ab04420e,越婢加朮湯【傷寒,standard_or_unspecified_formula,ffam_60b77b9d21b9,,0,0,0,0,0,0.0,0.0,0,0,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_e9e4803f26,越婢加朮湯【金匱,standard_or_unspecified_formula,ffam_358267d90fed,,0,0,0,0,0,0.0,0.0,0,0,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_b7bb7ac438,越鞠丸《丸,standard_or_unspecified_formula,ffam_b861968a41b8,越鞠丸|越鞠丸《丸,2,0,0,0,0,2.0,2.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_86a45681bf,辛夷散《散,standard_or_unspecified_formula,ffam_5ad3b4f07023,辛夷散|辛夷散《散,2,0,0,0,0,2.0,2.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_8d86c7d30d,辛夷清肺湯,standard_or_unspecified_formula,ffam_dab699ebee06,辛夷清肺湯,1,0,0,0,0,3.0,3.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_6e7aba4f30,通脈四逆湯【傷寒,standard_or_unspecified_formula,ffam_d8be56ffe63a,,0,0,0,0,0,0.0,0.0,0,0,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_0411c822cd,通脈四逆湯【金匱,standard_or_unspecified_formula,ffam_72eca7d49454,,0,0,0,0,0,0.0,0.0,0,0,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_974e880465,連翹敗毒散,standard_or_unspecified_formula,ffam_0b8fc002c885,連翹敗毒散,1,0,0,0,0,3.0,3.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_1d4ec8d746,還少丹《丸,standard_or_unspecified_formula,ffam_94b9f613f2ca,還少丹|還少丹《丸,2,0,0,0,0,2.0,2.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_f11700e759,酸棗仁湯【傷寒,standard_or_unspecified_formula,ffam_234919368fbc,,0,0,0,0,0,0.0,0.0,0,0,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_baff6be751,酸棗仁湯【金匱,standard_or_unspecified_formula,ffam_9c5638a9efa5,,0,0,0,0,0,0.0,0.0,0,0,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_ba586e38b7,金鎖固精丸,standard_or_unspecified_formula,ffam_b6744d27a006,,0,6.0,0,0,0,13.0,2.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_65626c7ac7,金鎖固精丸《丸,standard_or_unspecified_formula,ffam_430c2f2bec08,金鎖固精丸|金鎖固精丸《丸,2,0,0,0,0,2.0,2.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_678a567dea,鈎藤散,standard_or_unspecified_formula,ffam_20ac625c76f2,鈎藤散,1,0,0,0,0,3.0,3.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_87e259f917,防風通聖散《散,standard_or_unspecified_formula,ffam_da2e4698dab6,防風通聖散|防風通聖散《散,2,0,0,0,0,2.0,2.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_ab701dc8e1,附子理中湯(丸)《丸,standard_or_unspecified_formula,ffam_20aeed404b60,附子理中湯|附子理中湯(丸|附子理中湯(丸)《丸,3,0,0,0,0,2.0,2.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_cb7ec8d20a,雞鳴散,standard_or_unspecified_formula,ffam_551940403fcb,雞鳴散,1,0,0,0,0,3.0,3.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_59b36e35a1,雷氏卻暑調元法,standard_or_unspecified_formula,ffam_8a2777de6624,,0,0,0,0,0,7.0,1.0,0,0,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_fa55a371b3,雷氏清宣金臟法,standard_or_unspecified_formula,ffam_96ba397b3824,,0,0,0,0,0,15.0,1.0,0,0,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_516efe0dcf,雷氏清涼滌暑法,standard_or_unspecified_formula,ffam_00dba21e1037,,0,0,0,0,0,9.0,1.0,0,0,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
