clause_master_id,book_id,book_name,chapter_title,topic_name,section_title,clause_no,clause_type,title,original_text,linked_formulas,linked_formula_ids,linked_symptoms,source_pdf_pages,source_pdf,source_priority,parse_method,review_status,evidence_text
clause_sh_cd6f085e16,shanghan,傷寒論,第五章 辨少陰病脈證並治,三、四逆散證,二、少陰三急下證,322.0,治法／方證,二、少陰三急下證,少陰病，六七日，腹脹，不大便者，急下之，宜大承氣湯。(322),大承氣湯,can_b8804ab23f,急下之；少陰病；不大便；腹脹,149,2_1_2_臨床一-傷寒論分章筆記(100-1_111-2).pdf,pdf_primary_structured_zip_seed,structured_shanghan_v027_split_by_clause_no,usable,少陰病，六七日，腹脹，不大便者，急下之，宜大承氣湯。(322)
clause_sh_37efb53f7a,shanghan,傷寒論,第五章 辨少陰病脈證並治,五、傷津動血證,五、傷津動血證,284.0,筆記,五、傷津動血證,少陰病，咳而下利，譫語者，被火氣劫故也。小便必難，以強責少陰汗也。(284),,,少陰病；下利；譫語,152,2_1_2_臨床一-傷寒論分章筆記(100-1_111-2).pdf,pdf_primary_structured_zip_seed,structured_shanghan_v027_split_by_clause_no,usable,少陰病，咳而下利，譫語者，被火氣劫故也。小便必難，以強責少陰汗也。(284)
clause_sh_858ec50144,shanghan,傷寒論,第五章 辨少陰病脈證並治,五、傷津動血證,五、傷津動血證,294.0,筆記,五、傷津動血證,少陰病，但厥，無汗，而強發之，必動其血。未知從何道出，或從口鼻， 或從目出者，是名下厥上竭，為難治。(294),,,少陰病；無汗；難治,152,2_1_2_臨床一-傷寒論分章筆記(100-1_111-2).pdf,pdf_primary_structured_zip_seed,structured_shanghan_v027_split_by_clause_no,usable,少陰病，但厥，無汗，而強發之，必動其血。未知從何道出，或從口鼻， 或從目出者，是名下厥上竭，為難治。(294)
clause_sh_c1892d0ee4,shanghan,傷寒論,第五章 辨少陰病脈證並治,四、半夏散及湯證,一、豬膚湯證,310.0,治法／方證,一、豬膚湯證,少陰病，下利，咽痛，胸滿，心煩，豬膚湯主之。(310),豬膚湯,can_9ffeb594dc,少陰病；胸滿；心煩；下利；咽痛,154,2_1_2_臨床一-傷寒論分章筆記(100-1_111-2).pdf,pdf_primary_structured_zip_seed,structured_shanghan_v027_split_by_clause_no,usable,少陰病，下利，咽痛，胸滿，心煩，豬膚湯主之。(310)
clause_sh_3454e1ff17,shanghan,傷寒論,第五章 辨少陰病脈證並治,四、半夏散及湯證,二、甘草湯證、桔梗湯證,311.0,治法／方證,二、甘草湯證、桔梗湯證,少陰病，二三日，咽痛者，可與甘草湯。不差，與桔梗湯。(311),桔梗湯；甘草湯,can_5bb3be4fd3；can_745cdb8317,少陰病；咽痛,154,2_1_2_臨床一-傷寒論分章筆記(100-1_111-2).pdf,pdf_primary_structured_zip_seed,structured_shanghan_v027_split_by_clause_no,usable,少陰病，二三日，咽痛者，可與甘草湯。不差，與桔梗湯。(311)
clause_sh_580d4b0d46,shanghan,傷寒論,第五章 辨少陰病脈證並治,四、半夏散及湯證,三、苦酒湯證,312.0,治法／方證,三、苦酒湯證,少陰病，咽中傷，生瘡，不能語言。聲不出者，苦酒湯主之。(312),苦酒湯,can_f0aa750445,少陰病；不能,154,2_1_2_臨床一-傷寒論分章筆記(100-1_111-2).pdf,pdf_primary_structured_zip_seed,structured_shanghan_v027_split_by_clause_no,usable,少陰病，咽中傷，生瘡，不能語言。聲不出者，苦酒湯主之。(312)
clause_sh_b7938de74d,shanghan,傷寒論,第五章 辨少陰病脈證並治,四、半夏散及湯證,四、半夏散及湯證,313.0,治法／方證,四、半夏散及湯證,少陰病，咽中痛，半夏散及湯主之。(313),半夏散,can_d803d41911,咽中痛；少陰病,154,2_1_2_臨床一-傷寒論分章筆記(100-1_111-2).pdf,pdf_primary_structured_zip_seed,structured_shanghan_v027_split_by_clause_no,usable,少陰病，咽中痛，半夏散及湯主之。(313)
clause_sh_3478c3a453,shanghan,傷寒論,第八章 辨陰陽易差後勞復病脈證並治,第八章 辨陰陽易差後勞復病脈證並治,第八章 辨陰陽易差後勞復病脈證並治,393.0,脈證,第八章 辨陰陽易差後勞復病脈證並治,大病差後，勞復者，枳實梔子湯主之。(393),枳實梔子湯,can_8d2a0e1f1b,大病差後,188,2_1_2_臨床一-傷寒論分章筆記(100-1_111-2).pdf,pdf_primary_structured_zip_seed,structured_shanghan_v027_split_by_clause_no,usable,大病差後，勞復者，枳實梔子湯主之。(393)
clause_sh_94acdce4ff,shanghan,傷寒論,第八章 辨陰陽易差後勞復病脈證並治,第八章 辨陰陽易差後勞復病脈證並治,第八章 辨陰陽易差後勞復病脈證並治,394.0,脈證,第八章 辨陰陽易差後勞復病脈證並治,傷寒差已後，更發熱者，小柴胡湯主之。 脈浮者，以汗解之；脈沉實者，以下解之。(394),小柴胡湯,can_1a0df3ae93,傷寒差已後；小柴胡湯；脈浮者；脈沉實；更發熱,188,2_1_2_臨床一-傷寒論分章筆記(100-1_111-2).pdf,pdf_primary_structured_zip_seed,structured_shanghan_v027_split_by_clause_no,usable,傷寒差已後，更發熱者，小柴胡湯主之。 脈浮者，以汗解之；脈沉實者，以下解之。(394)
clause_sh_fd4354f29f,shanghan,傷寒論,第八章 辨陰陽易差後勞復病脈證並治,第八章 辨陰陽易差後勞復病脈證並治,第八章 辨陰陽易差後勞復病脈證並治,395.0,脈證,第八章 辨陰陽易差後勞復病脈證並治,大病差後，從腰以下有水氣者，牡礪澤瀉散主之。(395),牡礪澤瀉散,can_0bd96c7b66,大病差後,188,2_1_2_臨床一-傷寒論分章筆記(100-1_111-2).pdf,pdf_primary_structured_zip_seed,structured_shanghan_v027_split_by_clause_no,usable,大病差後，從腰以下有水氣者，牡礪澤瀉散主之。(395)
clause_sh_9f2c1eb325,shanghan,傷寒論,第六章 辨厥陰病脈證並治,第一節 厥陰病綱要,第一節 厥陰病綱要,326.0,脈證,第一節 厥陰病綱要,厥陰之為病，消渴，氣上撞心，心中疼熱，饑而不欲食，食則吐蚘， 下之利不止。（326）,,,利不止；不欲食；消渴,157,2_1_2_臨床一-傷寒論分章筆記(100-1_111-2).pdf,pdf_primary_structured_zip_seed,structured_shanghan_v027_split_by_clause_no,usable,厥陰之為病，消渴，氣上撞心，心中疼熱，饑而不欲食，食則吐蚘， 下之利不止。（326）
clause_sh_9dc9e8f972,shanghan,傷寒論,第六章 辨厥陰病脈證並治,一、烏梅丸證,一、烏梅丸證,338.0,治法／方證,一、烏梅丸證,傷寒脈微而厥，至七八日，膚冷，其人躁無暫安時者，此為臟厥，非蚘厥也。 蚘厥者，其人當吐蚘。 今病者靜，而復時煩，此為臟寒。蚘上入其膈，故煩，須臾復止， 得食而嘔又煩者，蚘聞食臭出，其人常自吐蚘。 蚘厥者，烏梅丸主之。又主久利。（338）,烏梅丸,can_e86d108eb3,蚘厥者；脈微；傷寒；蚘厥,158,2_1_2_臨床一-傷寒論分章筆記(100-1_111-2).pdf,pdf_primary_structured_zip_seed,structured_shanghan_v027_split_by_clause_no,usable,傷寒脈微而厥，至七八日，膚冷，其人躁無暫安時者，此為臟厥，非蚘厥也。 蚘厥者，其人當吐蚘。 今病者靜，而復時煩，此為臟寒。蚘上入其膈，故煩，須臾復止， 得食而嘔又煩者，蚘聞食臭出，其人常自吐蚘。 蚘厥者，烏梅丸主之。又主久利。（338） 《醫宗金鑑》：「蚘厥 主以烏梅，又主久痢 者，以此藥性味酸苦 辛溫，寒熱併用，能 解陰陽錯雜，寒熱混 淆之邪也。」
clause_sh_d219f82e98,shanghan,傷寒論,第六章 辨厥陰病脈證並治,三、麻黃升麻湯證,二、乾薑黃芩黃連人參湯證,359.0,治法／方證,二、乾薑黃芩黃連人參湯證,傷寒本自寒下，醫復吐下之，寒格，更逆吐下； 若食入口即吐，乾薑黃芩黃連人參湯主之。(359),乾薑黃芩黃連人參湯,can_3600c93607,食入口；傷寒,161,2_1_2_臨床一-傷寒論分章筆記(100-1_111-2).pdf,pdf_primary_structured_zip_seed,structured_shanghan_v027_split_by_clause_no,usable,傷寒本自寒下，醫復吐下之，寒格，更逆吐下； 若食入口即吐，乾薑黃芩黃連人參湯主之。(359)
clause_sh_b52bc5c46a,shanghan,傷寒論,第六章 辨厥陰病脈證並治,第三節 辨厥熱勝復,第三節 辨厥熱勝復,331.0,轉歸／傳變,第三節 辨厥熱勝復,傷寒，先厥，後發熱而利者，必自止；見厥復利。(331),,,見厥；傷寒；發熱,163,2_1_2_臨床一-傷寒論分章筆記(100-1_111-2).pdf,pdf_primary_structured_zip_seed,structured_shanghan_v027_split_by_clause_no,usable,傷寒，先厥，後發熱而利者，必自止；見厥復利。(331)
clause_sh_c96dbaab7a,shanghan,傷寒論,第六章 辨厥陰病脈證並治,第三節 辨厥熱勝復,第三節 辨厥熱勝復,332.0,辨證規則,第三節 辨厥熱勝復,傷寒，始發熱六日，厥反九日而利。 凡厥利者，當不能食；今反能食者，恐為除中。 食以索餅，不發熱者，知胃氣尚在，必愈。恐暴熱來出而復去也。 後三日脈之，其熱續在者，期之旦日夜半愈。所以然者，本發熱六日，厥反九日， 復發熱三日，並前六日，亦為九日，與厥相應、故期之旦日夜半愈。 後三日脈之而脈數，其熱不罷者，此為熱氣有餘，必發癰膿也。(332),,,所以然者；當不能食；發熱；脈數；傷寒,163,2_1_2_臨床一-傷寒論分章筆記(100-1_111-2).pdf,pdf_primary_structured_zip_seed,structured_shanghan_v027_split_by_clause_no,usable,傷寒，始發熱六日，厥反九日而利。 凡厥利者，當不能食；今反能食者，恐為除中。 食以索餅，不發熱者，知胃氣尚在，必愈。恐暴熱來出而復去也。 後三日脈之，其熱續在者，期之旦日夜半愈。所以然者，本發熱六日，厥反九日， 復發熱三日，並前六日，亦為九日，與厥相應、故期之旦日夜半愈。 後三日脈之而脈數，其熱不罷者，此為熱氣有餘，必發癰膿也。(332)
clause_sh_1fe4037e72,shanghan,傷寒論,第六章 辨厥陰病脈證並治,第三節 辨厥熱勝復,第三節 辨厥熱勝復,334.0,轉歸／傳變,第三節 辨厥熱勝復,傷寒，先厥後發熱，下利必自止。而反汗出，咽中痛者，其喉為痹。 發熱無汗，而利必自止；若不止，必便膿血。便膿血者，其喉不痹。(334),,,發熱無汗；咽中痛；發熱；下利；傷寒；汗出,163,2_1_2_臨床一-傷寒論分章筆記(100-1_111-2).pdf,pdf_primary_structured_zip_seed,structured_shanghan_v027_split_by_clause_no,usable,傷寒，先厥後發熱，下利必自止。而反汗出，咽中痛者，其喉為痹。 發熱無汗，而利必自止；若不止，必便膿血。便膿血者，其喉不痹。(334)
clause_sh_586fd25613,shanghan,傷寒論,第六章 辨厥陰病脈證並治,第三節 辨厥熱勝復,第三節 辨厥熱勝復,336.0,辨證規則,第三節 辨厥熱勝復,傷寒病，厥五日，熱亦五日。設六日當復厥，不厥者自愈。 厥終不過五日，以熱五日，故知自愈。(336),,,自愈；傷寒,163,2_1_2_臨床一-傷寒論分章筆記(100-1_111-2).pdf,pdf_primary_structured_zip_seed,structured_shanghan_v027_split_by_clause_no,usable,傷寒病，厥五日，熱亦五日。設六日當復厥，不厥者自愈。 厥終不過五日，以熱五日，故知自愈。(336)
clause_sh_c14817b175,shanghan,傷寒論,第六章 辨厥陰病脈證並治,第三節 辨厥熱勝復,第三節 辨厥熱勝復,341.0,辨證規則,第三節 辨厥熱勝復,傷寒發熱四日，厥反三日，復熱四日，厥少熱多者，其病當愈。 四日至七日熱不除者，必便膿血。(341),,,傷寒；發熱,163,2_1_2_臨床一-傷寒論分章筆記(100-1_111-2).pdf,pdf_primary_structured_zip_seed,structured_shanghan_v027_split_by_clause_no,usable,傷寒發熱四日，厥反三日，復熱四日，厥少熱多者，其病當愈。 四日至七日熱不除者，必便膿血。(341)
clause_sh_a3e6d57f6e,shanghan,傷寒論,第六章 辨厥陰病脈證並治,第三節 辨厥熱勝復,第三節 辨厥熱勝復,342.0,辨證規則,第三節 辨厥熱勝復,傷寒厥四日，熱反三日，復厥五日，其病為進。寒多熱少，陽氣退，故為進也。(342),,,傷寒,163,2_1_2_臨床一-傷寒論分章筆記(100-1_111-2).pdf,pdf_primary_structured_zip_seed,structured_shanghan_v027_split_by_clause_no,usable,傷寒厥四日，熱反三日，復厥五日，其病為進。寒多熱少，陽氣退，故為進也。(342)
clause_sh_8787e50d16,shanghan,傷寒論,第六章 辨厥陰病脈證並治,第三節 辨厥熱勝復,第三節 辨厥熱勝復,333.0,辨證規則,第三節 辨厥熱勝復,傷寒脈遲，六七日，而反與黃芩湯徹其熱，脈遲為寒，今與黃芩湯復除其熱，腹中 應冷，當不能食，今反能食，此名除中，必死。(333),黃芩湯,can_ff9f5b461f,今與黃芩湯復除其熱；反與黃芩湯徹其熱；當不能食；傷寒脈遲；脈遲；腹中,163；164,2_1_2_臨床一-傷寒論分章筆記(100-1_111-2).pdf,pdf_primary_structured_zip_seed,structured_shanghan_v027_split_by_clause_no,usable,傷寒脈遲，六七日，而反與黃芩湯徹其熱，脈遲為寒，今與黃芩湯復除其熱，腹中 應冷，當不能食，今反能食，此名除中，必死。(333)
clause_sh_8ca4bbd57b,shanghan,傷寒論,第六章 辨厥陰病脈證並治,二、熱厥,二、熱厥,335.0,筆記,二、熱厥,傷寒一二日至四五日，厥者必發熱，前熱者，後必厥， 厥深者熱亦深，厥微者熱亦微。 厥應下之，而反發汗者，必口傷爛赤。(335),,,傷寒；發汗；發熱,166,2_1_2_臨床一-傷寒論分章筆記(100-1_111-2).pdf,pdf_primary_structured_zip_seed,structured_shanghan_v027_split_by_clause_no,usable,傷寒一二日至四五日，厥者必發熱，前熱者，後必厥， 厥深者熱亦深，厥微者熱亦微。 厥應下之，而反發汗者，必口傷爛赤。(335)
clause_sh_0c5fd32bf4,shanghan,傷寒論,第六章 辨厥陰病脈證並治,二、熱厥,一、厥病的病理機制與證候特點,337.0,筆記,一、厥病的病理機制與證候特點,凡厥者，陰陽氣不相順接，便為厥。厥者，手足逆冷者是也。(337),,,,166,2_1_2_臨床一-傷寒論分章筆記(100-1_111-2).pdf,pdf_primary_structured_zip_seed,structured_shanghan_v027_split_by_clause_no,usable,凡厥者，陰陽氣不相順接，便為厥。厥者，手足逆冷者是也。(337)
clause_sh_1336a7a170,shanghan,傷寒論,第六章 辨厥陰病脈證並治,二、熱厥,二、熱厥,339.0,筆記,二、熱厥,傷寒熱少微厥，指頭寒，嘿嘿不欲食，煩躁。數日小便利，色白者，此熱除也。 欲得食，其病為愈；若厥而嘔，胸脅煩滿者，其後必便血。(339),,,不欲食；煩躁；傷寒；便血,166,2_1_2_臨床一-傷寒論分章筆記(100-1_111-2).pdf,pdf_primary_structured_zip_seed,structured_shanghan_v027_split_by_clause_no,usable,傷寒熱少微厥，指頭寒，嘿嘿不欲食，煩躁。數日小便利，色白者，此熱除也。 欲得食，其病為愈；若厥而嘔，胸脅煩滿者，其後必便血。(339)
clause_sh_423956155b,shanghan,傷寒論,第六章 辨厥陰病脈證並治,二、熱厥,二、熱厥,350.0,治法／方證,二、熱厥,傷寒脈滑而厥者，裡有熱，白虎湯主之。(350),白虎湯,can_2ff0ddd4f5,傷寒脈滑,166,2_1_2_臨床一-傷寒論分章筆記(100-1_111-2).pdf,pdf_primary_structured_zip_seed,structured_shanghan_v027_split_by_clause_no,usable,傷寒脈滑而厥者，裡有熱，白虎湯主之。(350)
clause_sh_01aa8f5039,shanghan,傷寒論,第六章 辨厥陰病脈證並治,三、寒厥,三、寒厥,340.0,筆記,三、寒厥,病者手足厥冷，言我不結胸，小腹滿，按之痛者，此冷結在膀胱關元也。(340),,,手足厥冷；不結胸；按之；腹滿,167,2_1_2_臨床一-傷寒論分章筆記(100-1_111-2).pdf,pdf_primary_structured_zip_seed,structured_shanghan_v027_split_by_clause_no,usable,病者手足厥冷，言我不結胸，小腹滿，按之痛者，此冷結在膀胱關元也。(340)
clause_sh_a81acd7567,shanghan,傷寒論,第六章 辨厥陰病脈證並治,三、寒厥,三、寒厥,349.0,筆記,三、寒厥,傷寒脈促，手足厥逆，可灸之。(349),,,手足厥逆；脈促；傷寒,167,2_1_2_臨床一-傷寒論分章筆記(100-1_111-2).pdf,pdf_primary_structured_zip_seed,structured_shanghan_v027_split_by_clause_no,usable,傷寒脈促，手足厥逆，可灸之。(349)
clause_sh_91acf034b4,shanghan,傷寒論,第六章 辨厥陰病脈證並治,三、寒厥,三、寒厥,351.0,治法／方證,三、寒厥,手足厥寒，脈細欲絕者，當歸四逆湯主之。(351),當歸四逆湯,can_aad8567a39,脈細欲絕；手足厥寒,167,2_1_2_臨床一-傷寒論分章筆記(100-1_111-2).pdf,pdf_primary_structured_zip_seed,structured_shanghan_v027_split_by_clause_no,usable,手足厥寒，脈細欲絕者，當歸四逆湯主之。(351) 若其人內有久寒者，宜當歸四逆加吳茱萸生薑湯。(352)
