structured_row_id,book_id,book_name,system_chapter,disease_section,source_section,pdf_page,line_no,table_title,pattern_name,pattern_canonical_id,symptoms_text,pathogenesis_text,treatment_method,formulas,formula_canonical_ids,evidence_text,source_pdf,parse_method,confidence,review_status
zz_row_b145b5adf1,zhengzhi,中醫證治學,第十一章 經絡肢體病證,痹證,第二節 痹證,293,3,,血瘀,can_30551154ee,舌淡苔白膩；肌膚麻木；脈濡緩；腫脹,,,白虎加桂枝湯；薏苡仁湯；宣痹湯,can_6dec689ab1；can_8e5a5f8156；can_7ac926917c,287 | (A)正確 | (B)錯誤—根據描述患者應屬風濕熱痹，治法以清熱通絡、袪風除濕為主，可使用白虎加桂枝湯合 | 宣痹湯加減。若為風寒濕痹之著痹，則表現為肢體關節、肌肉酸楚重著、腫脹散漫、肌膚麻木 | 不仁、舌淡苔白膩脈濡緩，代表方為薏苡仁湯加減。 | (C)正確 | (D)正確 | 【105-2-臨床一62】 | 下列何者為引起鶴膝風最主要的原因？ | (A)血虛(B)血瘀(C)風邪(D)腎虛,2_1_4_臨床一-中醫證治學分章精要筆記(103-1_109-2)_舊版.pdf,pdf_text_formula_anchor_context,medium,usable
zz_row_f161fcbf4a,zhengzhi,中醫證治學,第十一章 經絡肢體病證,痹證,第二節 痹證,293,29,,腎虛,can_74b7eef457,肌膚麻木；烏頭湯；發熱；腫脹；疼痛；微腫,,,烏頭湯,can_a247747e8d,血虧損，風邪外襲，陰寒凝滯而成。病初多見膝關節疼痛微腫，步履不便，並伴見形寒發熱等全身症 | 状；繼之膝關節紅腫焮熱，或色白漫腫，疼痛難忍，日久關節腔內積液腫脹，股脛變細，潰後膿出如 | 漿，或流粘性黃液，癒合緩慢。 | 1. | 明朝喻嘉言指出小兒鶴膝風非必為風寒濕所痺，多因先天所稟腎氣衰簿，陰寒凝聚於腰膝而不 | 解。 | 2. | 明朝馮兆張《馮氏錦囊》認為鶴膝風多屬腎虛，以腎主骨，腎氣衰弱，邪氣乘之而得。 | 【106-2-臨床一(花東補考)-64】 | 關於痹證敘述，下列何者最正確？ | (A)痹證是感受風寒濕熱之邪為患，所以治療上不用補藥 | (B)病邪由經絡而病及臟腑，而出現臟腑痹的症候，其中以心痹較為常見 | (C)患者痹證投予烏頭湯，其鑑別診斷關鍵處是疼痛沉著，肌膚麻木 | (D)個體體質強弱在痹證發病上往往佔有決定性的地位，陰血不足之體質患者，病之者多為風寒濕 | 痹 | 【答案】B | 解題：邱郁婷校稿：蔡宜志 | 【出處】中醫內科證治學電子版(弘祥版)：第十章-第二節痺證 | 【解析】 | (A)痹證的治療原則，大法不外寒者溫之，熱者清之，留者(濕、痰、瘀等有形之邪)去之，虛者補,2_1_4_臨床一-中醫證治學分章精要筆記(103-1_109-2)_舊版.pdf,pdf_text_formula_anchor_context,medium,usable
zz_row_8e9e6959b7,zhengzhi,中醫證治學,第十一章 經絡肢體病證,痹證,第二節 痹證,294,2,,,,痛有定處；疼痛較劇；失眠多夢；脈浮緊；烏頭湯；潮熱；盜汗；舌瘦；苔白,,溫經散寒,烏頭湯,can_a247747e8d,288 | (C)使用烏頭湯關鍵在於寒邪偏勝，治法溫經散寒、祛風除濕，兼症為痛有定處，疼痛較劇，得熱 | 痛減，苔白，脈浮緊 | (D)痹症證型 | 陰血不足 | 多呈瘦削體型 | 潮熱盜汗 | 失眠多夢 | 舌瘦質紅脈,2_1_4_臨床一-中醫證治學分章精要筆記(103-1_109-2)_舊版.pdf,pdf_text_formula_anchor_context,low_context,needs_sample_review
zz_row_9910ccc732,zhengzhi,中醫證治學,第十一章 經絡肢體病證,痹證,第二節 痹證,294,32,,行痹,can_c50182bd54,疼痛較劇；烏頭湯；中風,,,烏頭湯；桃紅飲,can_a247747e8d；can_3570630e4f,【解析】本題主要考痹證的病因病機跟治療。 | (A)喻嘉言《醫們法律．中風門》特別強調痹證日久，關節變形、僵硬者，未可先治其痹，而應先 | 養血氣。 | (B)《外台秘要．卷十三》：近效論，白虎病者，大都是風寒暑濕之毒，因虛所致，將攝失理，受 | 此風邪，經脈結滯，血氣不行，畜於骨節之間，或在四肢，肉色不變，其疾晝靜而夜發，發則 | 徹髓，痛如虎之嚙，故名白虎之病也。 | (C)對 | (D)陰虛體質，病之者多屬風熱濕痹。 | 故答案為（C） | 【108-1-臨床一-64】 | 關於痹證，下列敘述何者正確？ | (A)痹之原義為臟腑虛弱邪入經絡 | (B)痹證而用桃紅飲加黃耆桂枝治療當是熱痹 | (C)痹證投與烏頭湯效佳，其鑑別診斷的關鍵處是疼痛較劇，得熱則緩 | (D)行痹用藥僅用祛風藥即可，純粹祛風邪為目的 | 【答案】C | 解題者:曹毓庭審題者:林珮琪 | 【出處】《中醫內科學》（知音，張伯臾） | 【解析】 | 痹症定義：由風、寒、濕熱等外邪侵襲人體，閉組經絡，氣血運行不暢所導致的，以肌肉、筋骨、,2_1_4_臨床一-中醫證治學分章精要筆記(103-1_109-2)_舊版.pdf,pdf_text_formula_anchor_context,medium,usable
zz_row_0805da8fb6,zhengzhi,中醫證治學,第十一章 經絡肢體病證,痹證,第二節 痹證,296,20,,痛痹,can_895b26a486,肢體關節重著；關節灼熱紅腫；口渴喜冷飲；面色少華；肌膚麻木；日久不癒；腰脊冷痛；久痹不癒；肢體倦怠；脈細無力；舌淡苔白；關節腫大；脈滑數；苔白膩；脈濡緩；脈弦澀；苔黃燥；舌苔黃；舌紅；口渴；舌淡；發熱；脈細；舌質；面紅；苔白；瘀斑；疼痛,,,桂枝芍藥知母湯；白虎加桂枝湯；羌活勝濕湯；當歸拈痛湯；獨活寄生湯；宣痹湯,can_559952c25a；can_6dec689ab1；can_643641a607；can_d95a9cab8f；can_cfb0d55b10；can_7ac926917c,面紅，右足第一趾蹠關節灼熱紅腫疼痛，發熱，口渴喜冷飲，色質紅，舌苔黃 | 燥，脈滑數。下列診斷何者最適宜？ | (A)痛痹(B)熱痹(C)著痹(D)行痹 | B | 【104-2-臨床二-27】 | 75歲男性患者，症見腰膝冷痛、關節疼痛反覆發作，日久不癒、肢節屈伸不利、 | 面色少華，舌淡苔白，脈細無力。治以下列何方最適合？ | (A)羌活勝濕湯(B)當歸拈痛湯(C)小活絡丹(D)獨活寄生湯 | D | 【104-2-臨床二-30】 | 有關痹證的治療，下列何者最正確？ | (A)關節灼熱紅腫、發熱、口渴、舌紅、苔黃燥、脈滑數，白虎加桂枝湯主之 | (B)久痹不癒、肢體倦怠、腰脊冷痛、舌淡、苔白、脈細，桂枝芍藥知母湯主之 | (C)肌膚麻木、肢體關節重著、苔白膩、脈濡緩者，宣痹湯主之 | (D)久痹不癒、舌紅、苔白、關節腫大乃至強直畸形者，獨活寄生湯主之 | A | 【105-2-臨床二-31】 | 50歲王先生罹患類風濕性關節炎（rheumatoidarthritis）多年，症見晨起關節 | 僵硬，四肢多處關節腫痛且變形，活動時痛，屈伸受限，痛處不移，肌膚紫暗， | 舌質暗紅有瘀斑，苔白，脈弦澀，治以下列何方最適合？,2_1_4_臨床一-中醫證治學分章精要筆記(103-1_109-2)_舊版.pdf,pdf_text_formula_anchor_context,medium,usable
zz_row_69b5379808,zhengzhi,中醫證治學,第十一章 經絡肢體病證,痹證,第二節 痹證,296,21,,痛痹,can_895b26a486,肢體關節重著；關節灼熱紅腫；面色少華；肌膚麻木；日久不癒；腰脊冷痛；久痹不癒；肢體倦怠；脈細無力；舌淡苔白；關節腫大；脈滑數；苔白膩；脈濡緩；脈弦澀；苔黃燥；烏頭湯；舌紅；口渴；舌淡；發熱；身痛；脈細；舌質；苔白；瘀斑；疼痛,,,桂枝芍藥知母湯；白虎加桂枝湯；羌活勝濕湯；當歸拈痛湯；獨活寄生湯；身痛逐瘀湯；薏苡仁湯；宣痹湯；烏頭湯,can_559952c25a；can_6dec689ab1；can_643641a607；can_d95a9cab8f；can_cfb0d55b10；can_925f271bd5；can_8e5a5f8156；can_7ac926917c；can_a247747e8d,燥，脈滑數。下列診斷何者最適宜？ | (A)痛痹(B)熱痹(C)著痹(D)行痹 | B | 【104-2-臨床二-27】 | 75歲男性患者，症見腰膝冷痛、關節疼痛反覆發作，日久不癒、肢節屈伸不利、 | 面色少華，舌淡苔白，脈細無力。治以下列何方最適合？ | (A)羌活勝濕湯(B)當歸拈痛湯(C)小活絡丹(D)獨活寄生湯 | D | 【104-2-臨床二-30】 | 有關痹證的治療，下列何者最正確？ | (A)關節灼熱紅腫、發熱、口渴、舌紅、苔黃燥、脈滑數，白虎加桂枝湯主之 | (B)久痹不癒、肢體倦怠、腰脊冷痛、舌淡、苔白、脈細，桂枝芍藥知母湯主之 | (C)肌膚麻木、肢體關節重著、苔白膩、脈濡緩者，宣痹湯主之 | (D)久痹不癒、舌紅、苔白、關節腫大乃至強直畸形者，獨活寄生湯主之 | A | 【105-2-臨床二-31】 | 50歲王先生罹患類風濕性關節炎（rheumatoidarthritis）多年，症見晨起關節 | 僵硬，四肢多處關節腫痛且變形，活動時痛，屈伸受限，痛處不移，肌膚紫暗， | 舌質暗紅有瘀斑，苔白，脈弦澀，治以下列何方最適合？ | (A)烏頭湯(B)薏苡仁湯(C)身痛逐瘀湯(D)獨活寄生湯,2_1_4_臨床一-中醫證治學分章精要筆記(103-1_109-2)_舊版.pdf,pdf_text_formula_anchor_context,medium,usable
zz_row_174eb5fe92,zhengzhi,中醫證治學,第十一章 經絡肢體病證,痹證,第二節 痹證,298,22,,氣血虧虛,can_52bddf2c6d,時輕時重；脈滑數；苔白膩；脈細澀；苔黃燥；烏頭湯；舌紅；發熱；脈浮；不能；口渴；疼痛；苔白；身痛,,溫經散寒,獨活寄生湯；身痛逐瘀湯；薏苡仁湯；防風湯；蠲痹湯；宣痹湯；烏頭湯；三妙散,can_cfb0d55b10；can_925f271bd5；can_8e5a5f8156；can_db71668ec2；can_ca0de6cc4b；can_7ac926917c；can_a247747e8d；can_5173a93aa8,節疼痛，痛無定處，苔白，脈浮，治法以下列何者最適當？ | (A)溫經散寒，袪濕散腫(B)化痰袪瘀，搜風通絡 | (C)祛風通絡，散寒除濕(D)袪風除濕，補益氣血 | C | 【109-2-臨床二-13】 | 37歲林先生近日因膝關節炎就診，主訴膝關節疼痛、灼熱紅腫、手不能觸，兼有 | 發熱，口渴，望其舌紅、苔黃燥，脈滑數。治以下列何方最適當？ | (A)防風湯(B)宣痹湯(C)薏苡仁湯(D)獨活寄生湯 | B | 【109-2-臨床二-32】 | 下列有關痹證辨證治方之敘述，何者錯誤？ | (A)血瘀證，宜身痛逐瘀湯(B)氣血虧虛證，獨活寄生湯 | (C)熱痹，宜蠲痹湯(D)濕痹，宜薏苡仁湯 | C | 【109-2-臨床二-33】 | 56歲周女士罹患纖維性肌痛症（fibromyalgia），症見手足關節肌肉疼痛，屈伸不 | 利，時輕時重，苔白膩、舌偏紫，脈細澀。以下列何方治之最適當？ | (A)薏苡仁湯(B)身痛逐瘀湯(C)烏頭湯(D)三妙散 | B | 【109-2-臨床二-40】,2_1_4_臨床一-中醫證治學分章精要筆記(103-1_109-2)_舊版.pdf,pdf_text_formula_anchor_context,medium_high,usable
zz_row_f38a8ea3ca,zhengzhi,中醫證治學,第十一章 經絡肢體病證,痹證,第二節 痹證,301,9,,痛痹,can_895b26a486,肢體關節重著；疼痛固定；肌膚麻木；苔白膩；脈濡緩；舌質淡；烏頭湯；中風；麻木；疼痛,,,白虎桂枝湯；薏苡仁湯；防風湯；烏頭湯,can_bc4177e44c；can_8e5a5f8156；can_db71668ec2；can_a247747e8d,295 | 【104-1-臨床二-29】 | 承上題，治以下列何方最適宜？ | (A)烏頭湯(B)防風湯(C)薏苡仁湯(D)白虎桂枝湯 | 【答案】C | 【出處】《知音中醫內科學》、《中醫內科證治學》 | 【解析】 | 本題患者肌膚麻木，肢體關節覺得沉重疼痛，遇風或天冷時症狀加劇。診其脈濡緩，舌質淡 | 紅，苔白膩，是屬於著痹。用薏苡仁湯。(關鍵字：沉重脈濡緩苔白膩，為濕象，用薏苡仁湯除濕 | 通絡祛風散寒) | 痹是閉塞不通。痹證，或稱痹痛，為外邪侵襲於肢體、經絡、肌肉、關節，氣血運行不暢，引 | 起痛、腫、重著或麻木的一種疾患。痹證以關節、肌肉疼痛為臨床主症。感受風、寒、濕、熱等 | 外邪是引起痹證的主要原因，主要病機是外邪留注經絡關節，使經絡阻滯，氣血運行不暢。 | 《素問.痹論》：「風氣勝者為行痹，寒氣勝者為痛痹，濕氣勝者為著痹也。」風寒濕雜至導致 | 風寒濕痹，其中風偏勝者為行痺，特點是關節游走疼痛；寒濕偏勝者為痛痺，特點是疼痛固定、劇 | 烈；濕偏勝者為著痺，特點是肌膚麻木，肢體關節重著。風濕熱合邪則形成熱痺，特點是關節灼熱,2_1_4_臨床一-中醫證治學分章精要筆記(103-1_109-2)_舊版.pdf,pdf_text_formula_anchor_context,medium,usable
zz_row_db5c460897,zhengzhi,中醫證治學,第十一章 經絡肢體病證,痹證,第二節 痹證,302,3,,,,中風；歷節,,,桂枝芍藥知母湯,can_559952c25a,296 | 【104-2-臨床二-26】 | 下列有關桂枝芍藥知母湯之敘述，何者錯誤? | (A)乃《金匱要略》中治療痹證之方劑(B)桂枝、芍藥為主，合麻黃、防風補肝益營，疏風散邪 | (C)方中以茯苓利濕健脾(D)組成中尚有附子、生薑、甘草 | 【答案】C | 解題：吳立工校稿：陳冠澧 | 【出處】新校訂醫宗金鑑《訂正仲景全書金匱要略注》新文豐p.50 | 【解析】 | 《金匱要略‧中風歷節病脈證並治第五》,2_1_4_臨床一-中醫證治學分章精要筆記(103-1_109-2)_舊版.pdf,pdf_text_formula_anchor_context,low_context,needs_sample_review
zz_row_0a5291c778,zhengzhi,中醫證治學,第十一章 經絡肢體病證,痹證,第二節 痹證,302,51,,,,諸肢節疼痛；頭眩短氣；烏頭湯；歷節,,,桂枝芍藥知母湯；烏頭湯,can_559952c25a；can_a247747e8d,正氣虧虛，偶 | 受外邪誘發致病 | 未載方 | 歷 | 節 | 指腫痛遍歷週身關節，甚則關 | 節活動障礙、身体羸瘦為主的 | 病症 | 多因肝腎氣血不 | 足，風寒溼邪侵襲 | 關節，致經脈痹阻 | 不通 | 桂枝芍藥知母湯 | (風濕歷節化熱傷 | 陰) | 諸肢節疼痛，身 | 體魁羸，腳腫如 | 脫，頭眩短氣， | 溫溫欲吐 | 烏頭湯,2_1_4_臨床一-中醫證治學分章精要筆記(103-1_109-2)_舊版.pdf,pdf_text_formula_anchor_context,low_context,needs_sample_review
zz_row_f5b4f1b102,zhengzhi,中醫證治學,第十一章 經絡肢體病證,痹證,第二節 痹證,305,17,,氣血兩燔,can_28ecb71598,四肢抽搐；吐血衄血；舌質紅絳；頭痛身痛；神昏譫語；口燥咽乾；惡寒發熱；無表證；不眠；乾嘔；高熱；口乾；無汗；咽痛；發汗；氣分；衄血；煩躁；舌苔,,,黃連解毒湯；甘露消毒丹；犀角地黃湯；荊防敗毒散；清瘟敗毒飲；白虎湯,can_3fc0328fb8；can_2580e7bb40；can_4014424d11；can_79538de35a；can_3a4e8f6d36；can_2ff0ddd4f5,(A)清瘟敗毒飲(B)黃連解毒湯(C)荊防敗毒散(D)甘露消毒丹 | 【答案】A | 【解題者】CM105盧柏翔【審題者】CM105陳柏榮 | 【出處】高等中醫研究參考叢書《中醫內科學》知音p.59 | 高等中醫研究參考叢書《方劑學》知音p.144，152，494 | 《溫病學》弘祥出版社p.178 | 【解析】 | 題幹所述偏向氣血兩燔，高熱及舌質紅絳表示熱邪深入；煩躁及神昏譫語是毒火內擾心營，神明不 | 安所致；邪熱熾盛，陰液急遽耗損，筋脈乾涸拘急則會發生四肢抽搐的熱急生風的表現。 | (A)清瘟敗毒飲->由白虎湯、黃連解毒湯、犀角地黃湯組合而成，可清熱解毒、涼血瀉火，原書 | 主治「凡一切火熱，表裡俱感，狂躁煩心，口乾咽痛，大熱乾嘔，錯語不眠，吐血衄血，熱甚 | 發斑」等氣血兩燔證候 | (B)黃連解毒湯適用一切實熱火毒，三焦熱盛之證，表現為大熱煩躁，口燥咽乾，不眠，或熱病吐 | 血、衄血，或熱盛發斑等。但題幹所敘述熱象及傷陰的情形更為嚴重。 | (C)荊防敗毒散可辛溫發汗，疏風祛濕，用於風寒夾濕，惡寒發熱無汗，頭痛身痛以及時行感冒。 | 題幹無表證之症狀，可直接先排除。 | (D)甘露消毒丹可利濕化濁，清熱解毒，主要用於濕溫、時疫邪留氣分，濕熱並重之證。通常舌苔 | 不絳而可見苔或白或黃或膩，為邪還在氣分。與題幹描述不符 | 綜合以上所述，以(A)選項為最好的答案 | 【105-2-臨床二-29】,2_1_4_臨床一-中醫證治學分章精要筆記(103-1_109-2)_舊版.pdf,pdf_text_formula_anchor_context,medium,usable
zz_row_08aca3a293,zhengzhi,中醫證治學,第十一章 經絡肢體病證,痹證,第二節 痹證,308,23,,表證,can_94e57ec57b,脈浮虛而澀者；近之則痛劇；不能自轉側；痛處固定；汗出短氣；不嘔不渴；小便不利；不得屈伸；身體疼煩；傷寒論；惡風；傷寒；疼痛；陽虛；微腫,,,桂枝附子湯；甘草附子湯,can_70d8a89772；can_dba26ca75a,【答案】C | 解題：石名軒校稿：吳珮雯 | 【出處】《中醫內科證治學》弘祥P.403 | 【解析】 | 退化性關節炎，病變部位為兩個骨頭的關節接觸面(關節軟骨)，臨床主要症狀為關節疼痛、僵硬、腫 | 大和變形；活動關節時，常可聽到異常磨擦聲響。中醫範疇屬於痺症，由於痛處固定，不會遊走疼 | 痛，故與風邪較無關係，答案選(C)風邪襲表最為少見。 | 【106-2-臨床二-30】 | 有關張仲景《傷寒論》中太陽風濕的辨證及治療，下列何者錯誤？ | (A)傷寒八、九日，風濕相搏，身體疼煩，不能自轉側，不嘔不渴，脈浮虛而澀者，桂枝附子湯主 | 之 | (B)風濕相搏，骨節煩疼掣痛，不得屈伸，近之則痛劇，汗出短氣，小便不利，惡風不欲去衣或身 | 微腫者，甘草附子湯主之 | (C)桂枝附子湯證為表陽虛而風邪偏勝，風濕相持在表 | (D)甘草附子湯證為表裏陽氣皆實，風寒濕邪痹於關節 | 【答案】D | 【出處】中醫內科證治學弘祥版痹證 | 【解析】 | (A)(C)桂枝附子湯證論述風濕而見表陽虛。 | 傷寒表證八九日不解，是由於風、寒、濕三氣合邪，互相摶聚，痹著肌表，經脈不利，故見身體疼,2_1_4_臨床一-中醫證治學分章精要筆記(103-1_109-2)_舊版.pdf,pdf_text_formula_anchor_context,medium,usable
zz_row_18a1035b54,zhengzhi,中醫證治學,第十一章 經絡肢體病證,痹證,第二節 痹證,309,2,,,,頭眩短氣；腳腫如脫；不能；疼痛；陽虛,,,白朮附子湯；桂枝附子湯；甘草附子湯,can_17d6d4d2a6；can_70d8a89772；can_dba26ca75a,303 | 桂枝附子湯、白朮附子湯與甘草附子湯同治陽虛不能化濕的風濕相搏證，但主治證候各有不同。如 | 桂枝附子湯治風氣偏盛，白朮附子湯治濕氣偏勝，甘草附子湯治風濕兩盛。前兩者僅表陽虛，而後者 | 表裏之陽俱虛。 | (A)(B)(C)正確 | (D)錯誤。甘草附子湯證為表裏陽氣皆實，風寒濕邪痹於關節。 | 【107-1-臨床二-28】 | 多發性關節炎患者，症見肢節疼痛，身體尫贏，腳腫如脫，頭眩短氣，溫溫欲吐者，用下列何方加 | 減最宜？,2_1_4_臨床一-中醫證治學分章精要筆記(103-1_109-2)_舊版.pdf,pdf_text_formula_anchor_context,low_context,needs_sample_review
